identifier,nsid,user,year,camera,title,longitude,latitude,url,license
10383338705,68323695@N07,fpylo,2013,NIKON,DSC_2738,114.166476,22.280372,http://farm6.staticflickr.com/5496/10383338705_ac61c6bbd3.jpg,by-nc-nd
6419363905,31384508@N02,ken8303,2011,CANON,IMG_1374,114.1518,22.283487,http://farm8.staticflickr.com/7174/6419363905_d0d1010588.jpg,by-nc-sa
228462334,41084935@N00,ThisParticularGreg,2006,CANON,Grass Roots,114.142456,22.365316,http://farm1.staticflickr.com/93/228462334_6540a6ed52.jpg,by-sa
8188526736,14990149@N04,cammy8888,2012,APPLE,IMG_1704,114.172833,22.297833,http://farm9.staticflickr.com/8343/8188526736_4b2e29e420.jpg,by-sa
5339664775,28009614@N06,location%3A unknown,2010,CANON,_MG_1170,114.160303,22.28166,http://farm6.staticflickr.com/5045/5339664775_859af5cccc.jpg,by-nc-sa
11182459965,59511488@N05,Mr_Tom%E5%A4%AA%E9%83%8E,2013,APPLE,,114.150872,22.285697,http://farm4.staticflickr.com/3715/11182459965_4680d9c0b8.jpg,by-sa
7399794368,9690615@N07,Ellery Chen,2012,SONY,DSC01117,114.176369,22.295438,http://farm6.staticflickr.com/5031/7399794368_5daa5e8bca.jpg,by-nc-sa
8372987996,61683005@N00,randomwire,2012,PANASONIC,Sarcasm,114.174294,22.279238,http://farm9.staticflickr.com/8468/8372987996_809649ef23.jpg,by-nc-sa
6934264519,60305812@N05,RyanTaylor1986,2009,NIKON,Hong Kong Botanical Gardens,114.155073,22.278295,http://farm8.staticflickr.com/7199/6934264519_c189d3bd97.jpg,by-nc-nd
11028965723,7310714@N06,Wootang01,2013,APPLE,,114.128838,22.279452,http://farm3.staticflickr.com/2822/11028965723_8abc9e9f14.jpg,by-nd
9335730480,14798958@N08,ericcwtse,2013,NIKON,DSCN3994,114.197941,22.260511,http://farm4.staticflickr.com/3718/9335730480_e560475ab6.jpg,by
67871482,44124367252@N01,mutantlog,2005,CANON,View from my window,114.167749,22.300383,http://farm1.staticflickr.com/31/67871482_c442da1766.jpg,by-nc-sa
480875723,35237099579@N01,mikeleeorg,2007,CANON,Hong Kong Subway,114.174556,22.272179,http://farm1.staticflickr.com/217/480875723_0858f1faef.jpg,by-nc
9024106201,10564935@N07,i-Lens,2011,NIKON,DSC_0138 copy,114.099105,22.377122,http://farm8.staticflickr.com/7354/9024106201_8d405788aa.jpg,by-nc-nd
11794199166,98453206@N00,Jeppestown,2013,APPLE,,114.168341,22.318511,http://farm4.staticflickr.com/3791/11794199166_3ce4393451.jpg,by-sa
855734481,9911655@N08,wyliepoon,2005,PANASONIC,P1000321,114.213867,22.314666,http://farm2.staticflickr.com/1311/855734481_fd2b48e787.jpg,by-nc-sa
4224061723,36989139@N03,Enterpr1se,2008,NIKON,DSC_0720,114.173575,22.284533,http://farm5.staticflickr.com/4048/4224061723_cfbd0c2eb6.jpg,by-nc-sa
5406591326,42139271@N00,wenzday01,2010,NIKON,Old School Barber Shop,114.151344,22.283666,http://farm6.staticflickr.com/5099/5406591326_146d9b7f8f.jpg,by-nc-nd
5132719326,50178625@N00,kenner116,2010,CANON,IMG_8955,114.160444,22.281916,http://farm5.staticflickr.com/4129/5132719326_e039e6e5d8.jpg,by
4502303519,99891699@N00,shirrleyn,2010,PANASONIC,%234,114.141608,22.283502,http://farm3.staticflickr.com/2770/4502303519_d08985e15d.jpg,by-nc-sa
8624016619,14798958@N08,ericcwtse,2013,NIKON,DSCN1926,114.054113,22.372475,http://farm9.staticflickr.com/8122/8624016619_5788568420.jpg,by
1843257703,16979585@N08,Pak Yin Lam,2007,NIKON,DSC_3581,114.156017,22.278771,http://farm3.staticflickr.com/2358/1843257703_81b23b1b79.jpg,by-nc-sa
4238194260,27168489@N00,DazedEffect,2009,SONY,Golden Dragon,114.16151,22.242271,http://farm3.staticflickr.com/2550/4238194260_5259c3df9a.jpg,by-nc-nd
5282782242,61368956@N00,bfishadow,2010,PANASONIC,Haobour,114.168806,22.297886,http://farm6.staticflickr.com/5285/5282782242_43abf91478.jpg,by
9285649048,11277986@N06,rickycliphoto,2013,CANON,IMG_6557,114.214038,22.220989,http://farm4.staticflickr.com/3707/9285649048_780d83765d.jpg,by
10245673,91391563@N00,James Byrum,2005,CANON,,114.146919,22.28584,http://farm1.staticflickr.com/6/10245673_a93de27bd4.jpg,by-nd
3908213173,8871838@N04,ziptweric,2009,CANON,IMG_8595,114.165802,22.310061,http://farm4.staticflickr.com/3441/3908213173_ff930b19b7.jpg,by-nc-nd
4020390502,41628196@N03,nv-chicagoland,2006,CANON,IMG_0293,114.170372,22.308562,http://farm3.staticflickr.com/2434/4020390502_ea17107273.jpg,by-nc-nd
4303809910,10596458@N08,fung1981,2010,CANON,IMG_1545,114.130997,22.206398,http://farm5.staticflickr.com/4023/4303809910_50737109e4.jpg,by-nc-nd
8556304813,47792984@N00,BobbyHsu,2013,APPLE,,114.175333,22.299833,http://farm9.staticflickr.com/8367/8556304813_f98afb520a.jpg,by-nc-sa
6560601765,31384508@N02,ken8303,2011,CANON,IMG_2257,114.182024,22.301355,http://farm8.staticflickr.com/7023/6560601765_4c35460e7b.jpg,by-nc-sa
9147433146,19282957@N00,iombie,2013,SONY,,114.182375,22.328761,http://farm3.staticflickr.com/2819/9147433146_3a7fa4323f.jpg,by-nc-nd
9092796113,19282957@N00,iombie,2013,APPLE,,114.274833,22.376333,http://farm3.staticflickr.com/2832/9092796113_231b5c869a.jpg,by-nc-nd
5078227473,20897132@N00,keso,2010,CANON,hong kong,114.1505,22.271,http://farm5.staticflickr.com/4152/5078227473_6f1c81620f.jpg,by-nc-nd
6584513225,98827484@N00,Chris S. Lin %40 Taiwan,2011,APPLE,,114.1035,22.3585,http://farm8.staticflickr.com/7173/6584513225_17ca547088.jpg,by-nd
6011703721,30238124@N08,hardwarehouse,2008,CANON,IMG_9003,114.181895,22.301882,http://farm7.staticflickr.com/6010/6011703721_9100d99556.jpg,by-nc-nd
1729255228,8930840@N08,coleman.pan,2007,CANON,%E6%98%9F%E5%85%89%E5%A4%A7%E9%81%93032,114.171466,22.295132,http://farm3.staticflickr.com/2356/1729255228_577ad9f0cf.jpg,by-nc-sa
856642692,9911655@N08,wyliepoon,2005,PANASONIC,P1000223,114.196014,22.332451,http://farm2.staticflickr.com/1415/856642692_1bf2282fcb.jpg,by-nc-sa
5690668007,66783207@N00,Michele CS,2010,SONY,2010-06-29--14.31.47-SONY.JPG,114.209833,22.218147,http://farm6.staticflickr.com/5268/5690668007_2686a498e5.jpg,by-nc-sa
9259954575,8855051@N02,%E8%A9%AD%E8%BE%AF%E8%80%81%E8%BC%B8,2013,PANASONIC,P1030486,114.217407,22.287041,http://farm8.staticflickr.com/7356/9259954575_afee7aa956.jpg,by-nc-sa
7414571842,44534236@N00,faungg%27s photo,2012,NIKON,The view from Victoria Harbour,114.159278,22.285284,http://farm9.staticflickr.com/8160/7414571842_d40baa8d62.jpg,by-nd
300858672,52473282@N00,7_70,2006,PANASONIC,P1050577,114.177131,22.245846,http://farm1.staticflickr.com/113/300858672_dab475540d.jpg,by-nc-sa
3117967456,27647984@N00,wZa HK,2008,CANON,Expedition Demo,114.135766,22.335538,http://farm4.staticflickr.com/3068/3117967456_11834db747.jpg,by-nc-nd
4222932711,36989139@N03,Enterpr1se,2007,NIKON,DSC_0460,114.17295,22.336727,http://farm3.staticflickr.com/2769/4222932711_7abece94d5.jpg,by-nc-sa
6888773602,66883888@N00,_wli,2012,CANON,IMG_2923.JPG,114.140403,22.288467,http://farm8.staticflickr.com/7255/6888773602_f9b7b3d7fd.jpg,by-nc-nd
8591057833,44799907@N00,Jeromyu,2012,APPLE,IMG_0460,114.173687,22.297564,http://farm9.staticflickr.com/8509/8591057833_b9eb1f3f98.jpg,by-nc-nd
391261982,39698070@N00,noboundariesorg,2006,CANON,Erick Arrives%21,114.162282,22.28306,http://farm1.staticflickr.com/152/391261982_7f4ea3253c.jpg,by-nc-sa
8999040764,19282957@N00,iombie,2013,SONY,,114.156676,22.281325,http://farm8.staticflickr.com/7290/8999040764_cd49bcd5a0.jpg,by-nc-nd
4473361165,37996582271@N01,Frankenstein,2010,CANON,That%27s the Biggest Container Ship I%27ve Ever Seen,114.136984,22.265348,http://farm5.staticflickr.com/4070/4473361165_9d058694af.jpg,by-nc
7184490994,29237715@N05,Noel Reynolds,2012,NIKON,Crested Myna %28Acridotheres cristatellus%29,114.25064,22.23096,http://farm6.staticflickr.com/5343/7184490994_d5b3023a05.jpg,by
348037877,66883888@N00,_wli,2007,CANON,Hong Kong World Carnival Walk-by,114.165673,22.280677,http://farm1.staticflickr.com/159/348037877_da01655666.jpg,by-nc-nd
8643799495,12123622@N04,swat_hk,2013,NIKON,%E9%A6%99%E6%B8%AF%E6%B6%88%E9%98%B2%E8%99%95 F 262,114.158516,22.336177,http://farm9.staticflickr.com/8254/8643799495_498b8099d8.jpg,by-nc-nd
9464505337,46738700@N00,nikitac,2013,APPLE,%E6%94%B6%E6%93%9A,114.211833,22.286166,http://farm3.staticflickr.com/2849/9464505337_acc5a3e6b1.jpg,by-nc-sa
8482731958,62588610@N00,cjuweiwei,2013,CANON,IMG_0588,114.212708,22.219188,http://farm9.staticflickr.com/8240/8482731958_74df960181.jpg,by-nc-sa
6029033641,29774263@N06,cwagner33,2011,NIKON,Hong Kong,114.162521,22.274308,http://farm7.staticflickr.com/6121/6029033641_5bc2b73cd8.jpg,by-nc-nd
17526053,35237099299@N01,ajstarks,2005,CANON,Hong Kong,114.176187,22.322289,http://farm1.staticflickr.com/13/17526053_e112045288.jpg,by-nc
1791098603,96941606@N00,ryanne %7B trimmed reality %7D,2007,NIKON,derek the cutie,114.159214,22.281094,http://farm3.staticflickr.com/2333/1791098603_db51ba31f0.jpg,by-nc
6127872233,24649145@N03,Chih-Hsing %2C Shen,2011,CANON,IMG_2530,114.174805,22.295216,http://farm7.staticflickr.com/6192/6127872233_d31a614eb8.jpg,by-nc-sa
2791088843,24232779@N00,patrick h. lauke,2008,CANON,honeymoon_day2_hongkong_26july2008_3484,114.170447,22.322601,http://farm4.staticflickr.com/3121/2791088843_48c06535e0.jpg,by-nc-nd
9080440125,19282957@N00,iombie,2013,SONY,,114.149373,22.27057,http://farm4.staticflickr.com/3728/9080440125_8a16ef157b.jpg,by-nc-nd
6216912636,10297518@N00,%C2%A1Carlitos,2010,CANON,Shopping at 10pm,114.225347,22.312047,http://farm7.staticflickr.com/6162/6216912636_28e5def172.jpg,by-nc-sa
6610130811,81365121@N00,pelcinary,2011,CANON,12-29 Hong Kong 130,114.154944,22.282544,http://farm8.staticflickr.com/7014/6610130811_e57d9e20f5.jpg,by-nc-nd
418639954,27647984@N00,wZa HK,2007,CANON,JBS %40 8five2,114.183333,22.281,http://farm1.staticflickr.com/183/418639954_a1c2e01ea9.jpg,by-nc-nd
4690303787,40731017@N00,Elliot Li,2010,CANON,Flamingo at Hong Kong,114.156002,22.276958,http://farm5.staticflickr.com/4049/4690303787_f70db3b529.jpg,by-nc-sa
4127012943,10596458@N08,fung1981,2009,CANON,%E9%BE%8D%E6%B4%A5%E7%9F%B3%E6%A9%8B,114.189598,22.332029,http://farm3.staticflickr.com/2732/4127012943_61e15c4d32.jpg,by-nc-nd
8414968055,22085049@N07,Oleg.,2013,CANON,Kawloon Temple Street Night market,114.169747,22.306302,http://farm9.staticflickr.com/8473/8414968055_24537cbda4.jpg,by
8442964487,14385475@N05,punctuum,2013,APPLE,IMG_2043,114.171333,22.293166,http://farm9.staticflickr.com/8473/8442964487_8a82c00a7d.jpg,by-nc-sa
3259882069,18777050@N00,%E5%B0%8F%E5%BD%B1,2009,CANON,2009-02-07 at 14-30-47,114.214538,22.323513,http://farm4.staticflickr.com/3472/3259882069_37fcae9629.jpg,by-nc-nd
4220866137,36989139@N03,Enterpr1se,2006,NIKON,_DSC0193,114.172858,22.336363,http://farm3.staticflickr.com/2524/4220866137_c4374e8f7d.jpg,by-nc-sa
9123725280,19282957@N00,iombie,2013,SONY,,114.111643,22.226166,http://farm3.staticflickr.com/2820/9123725280_d5d6ae02cf.jpg,by-nc-nd
5300284516,47590299@N03,Hairy Yeti,2010,CANON,IMG_1499,114.160931,22.282659,http://farm6.staticflickr.com/5085/5300284516_24420af7f1.jpg,by-nc-sa
5076139860,96941606@N00,ryanne %7B trimmed reality %7D,2010,NIKON,DSC_5703,114.20332,22.323891,http://farm5.staticflickr.com/4105/5076139860_1b156744f9.jpg,by-nc
2585900245,27778024@N08,kklkong,2008,NIKON,kklkong KaiTak__050,114.217965,22.305207,http://farm4.staticflickr.com/3123/2585900245_19f80172d5.jpg,by-nc-nd
6317345375,8615090@N04,kittischoen,2011,CANON,IMG_1479,114.169492,22.313276,http://farm7.staticflickr.com/6234/6317345375_09ee2a49cf.jpg,by-nd
13193633753,13327238@N02,yukikei,2014,APPLE,IMG_1935,114.168463,22.294075,http://farm8.staticflickr.com/7069/13193633753_93ca04cb6c.jpg,by-nc
4799874602,82955071@N00,rickytanghkg,2010,SONY,DSC07450,114.155588,22.283676,http://farm5.staticflickr.com/4075/4799874602_180e2e8107.jpg,by-nc-nd
6559998755,31384508@N02,ken8303,2011,CANON,IMG_2460,114.182024,22.301355,http://farm8.staticflickr.com/7172/6559998755_cfcdee1ac3.jpg,by-nc-sa
337121270,96941606@N00,ryanne %7B trimmed reality %7D,2006,PANASONIC,landing,114.171702,22.295102,http://farm1.staticflickr.com/166/337121270_350d34f164.jpg,by-nc
7749444692,42139271@N00,wenzday01,2012,NIKON,,114.162218,22.277361,http://farm9.staticflickr.com/8306/7749444692_cce5aa1449.jpg,by-nc-nd
9527012502,27319399@N02,jttlui,2013,NIKON,DSC_8462,114.171981,22.293226,http://farm8.staticflickr.com/7439/9527012502_42345c278f.jpg,by-nc-nd
5258195538,82955071@N00,rickytanghkg,2010,SONY,DSC06781,114.13781,22.334674,http://farm6.staticflickr.com/5001/5258195538_828e826c13.jpg,by-nc-nd
2347076854,48973657@N00,See-ming Lee %E6%9D%8E%E6%80%9D%E6%98%8E SML,2008,CANON,20080312.10D.48707,114.167518,22.276627,http://farm3.staticflickr.com/2221/2347076854_0f964f0536.jpg,by-sa
6595357025,98827484@N00,Chris S. Lin %40 Taiwan,2011,NIKON,DSC_3920,114.160056,22.322423,http://farm8.staticflickr.com/7003/6595357025_e256281168.jpg,by-nd
8856086466,48973657@N00,See-ming Lee %E6%9D%8E%E6%80%9D%E6%98%8E SML,2013,CANON,%E2%80%9CInstallation by Yayoi Kusama%3A Pumpkin%2C 2010 %28stainless steel%29%E2%80%9D %2F Ota Fine Arts %2B Victoria Miro %2F Art Basel Hong Kong 2013 %2F SML.20130523.6D.13830.SQ,114.172755,22.282822,http://farm4.staticflickr.com/3704/8856086466_5104c90318.jpg,by
3452208122,65847570@N00,Kenno_mcdonnell,2009,NIKON,Hong Kong-005DSC_7756,114.223995,22.306408,http://farm4.staticflickr.com/3640/3452208122_41e3d8da0d.jpg,by-nc-nd
4435686840,10596458@N08,fung1981,2010,CANON,IMG_2726,114.135289,22.261764,http://farm5.staticflickr.com/4045/4435686840_c45eb62aef.jpg,by-nc-nd
4224707726,36989139@N03,Enterpr1se,2007,NIKON,DSC_0628,114.180175,22.303908,http://farm3.staticflickr.com/2529/4224707726_cbafe9e659.jpg,by-nc-sa
270663354,51035715376@N01,xoxoryan,2006,SONY,,114.169932,22.295628,http://farm1.staticflickr.com/91/270663354_ccff01598a.jpg,by-nc-sa
4221587408,36989139@N03,Enterpr1se,2006,NIKON,_DSC0002,114.173033,22.336302,http://farm3.staticflickr.com/2541/4221587408_2baf482a16.jpg,by-nc-sa
8563451351,85146902@N07,Charles Luk,2013,CANON,Hong Kong Beach 5s %23014,114.19492,22.237664,http://farm9.staticflickr.com/8238/8563451351_93fdac7aae.jpg,by-nd
1913286976,13446136@N03,tangdersons,2005,CANON,HK Skyline,114.146533,22.278285,http://farm3.staticflickr.com/2250/1913286976_183535f225.jpg,by-nc-nd
5266570548,27454212@N00,Kent Wang,2010,SONY,Rock garden,114.205244,22.3388,http://farm6.staticflickr.com/5004/5266570548_35a207c6c0.jpg,by-sa
2037303374,27647984@N00,wZa HK,2007,CANON,IMG_6067,114.158399,22.28578,http://farm3.staticflickr.com/2402/2037303374_4b38e447ce.jpg,by-nc-nd
3327392670,11343254@N06,locksleynet.com,2007,SONY,DSC06365,114.172668,22.298943,http://farm4.staticflickr.com/3604/3327392670_d1a0f55078.jpg,by-nc-sa
5128975931,55297907@N08,momo_chen,2010,NIKON,_MOS7624,114.156181,22.278112,http://farm5.staticflickr.com/4149/5128975931_9faa70471b.jpg,by-nc-nd
10385085164,21829999@N03,Mini Yoshi%7E,2013,SONY,HT313067,114.175886,22.256455,http://farm8.staticflickr.com/7411/10385085164_776d822f6f.jpg,by-nc-sa
2900259527,94786337@N00,aliciagriffin,2008,CANON,victoria harbor %2F hong kong,114.178504,22.277818,http://farm4.staticflickr.com/3056/2900259527_342804b5d2.jpg,by-nc-nd
7937173910,61683005@N00,randomwire,2012,PANASONIC,Tsang Tai Uk Courtyard,114.190384,22.373819,http://farm9.staticflickr.com/8032/7937173910_45f6251715.jpg,by-nc-sa
6008170863,82955071@N00,rickytanghkg,2011,SONY,DSC07966,114.172325,22.282067,http://farm7.staticflickr.com/6004/6008170863_e094a259e6.jpg,by-nc-nd
4220487524,45972156@N04,DoNotLick,2008,NIKON,Victoria Park,114.18859,22.282694,http://farm5.staticflickr.com/4059/4220487524_27c250bdfd.jpg,by
4585367046,44851088@N00,shugo01,2010,CANON,IMG_3790,114.154987,22.325624,http://farm5.staticflickr.com/4012/4585367046_37c2f434d1.jpg,by-nc
2373926580,71904160@N00,infilmity,2008,CANON,Genie III%EF%BC%8C%E8%B3%A3%E9%A3%9B%E4%BD%9B%EF%BC%81,114.161971,22.277649,http://farm3.staticflickr.com/2286/2373926580_34a9fa6f55.jpg,by-nc-sa
4960050534,32745330@N00,tenz1225,2010,SONY,%E6%81%AD%E5%92%8C%E5%A0%82%E7%9A%8424%E5%91%B3%E6%B6%BC%E8%8C%B6%E5%92%8C%E9%BE%9C%E8%8B%93%E8%86%8F,114.173833,22.295333,http://farm5.staticflickr.com/4105/4960050534_e1edf5e0b1.jpg,by-nc-sa
4079646878,22882695@N00,jwalsh,2009,CANON,IMG_8102.JPG,114.168808,22.309955,http://farm4.staticflickr.com/3512/4079646878_a33d6b6409.jpg,by
873224231,9911655@N08,wyliepoon,2005,PANASONIC,P1000174,114.150094,22.271166,http://farm2.staticflickr.com/1327/873224231_6910e50e1d.jpg,by-nc-sa
2117335655,9431556@N04,Greh Fox,2007,SONY,DSC00714.JPG,114.11499,22.319589,http://farm3.staticflickr.com/2031/2117335655_b5ef45b46e.jpg,by-nc
10889348095,14798958@N08,ericcwtse,2013,NIKON,DSCN5507,114.245216,22.302216,http://farm6.staticflickr.com/5493/10889348095_b5dc1a37f4.jpg,by-sa
8485638353,92704424@N08,Ed Kct.,2013,NIKON,DSC_0812,114.149751,22.337631,http://farm9.staticflickr.com/8103/8485638353_21cfd6c5ba.jpg,by-nc-sa
5318818019,41894197861@N01,xurde,2010,PANASONIC,P1020304,114.168291,22.279089,http://farm6.staticflickr.com/5083/5318818019_f73d633889.jpg,by-sa
1805073951,14112399@N00,adamgreenfield,2007,SONY,Hong Kong city of flows II,114.180564,22.269717,http://farm3.staticflickr.com/2383/1805073951_a02df1dbc6.jpg,by-nc-sa
4218989067,36989139@N03,Enterpr1se,2006,SONY,DSC03499,114.200958,22.33795,http://farm5.staticflickr.com/4033/4218989067_571328a159.jpg,by-nc-sa
7964221200,18031377@N00,trey.menefee,2012,NIKON,wedding-13,114.159675,22.277093,http://farm9.staticflickr.com/8318/7964221200_bac3c02ca9.jpg,by-nc-sa
9063566384,19282957@N00,iombie,2013,SONY,,114.270288,22.319548,http://farm4.staticflickr.com/3673/9063566384_d42fae04ff.jpg,by-nc-nd
3908234703,8871838@N04,ziptweric,2009,CANON,%E4%B8%8D%E8%A6%81%E5%86%8D%E7%B5%A6%E6%88%91%E7%81%AB%E9%8D%8B%E6%96%99%EF%BC%81%EF%BC%81%EF%BC%81,114.165802,22.310061,http://farm3.staticflickr.com/2675/3908234703_208bccd8d3.jpg,by-nc-nd
5640012125,99708700@N00,hermanwest,2011,CANON,IMG_2751,114.185264,22.377241,http://farm6.staticflickr.com/5103/5640012125_57d3781e54.jpg,by-nc-sa
7528578946,75204770@N00,The Sly Gentleman,2012,CANON,Hong Kong as seen from Victoria Harbour,114.19283,22.300661,http://farm9.staticflickr.com/8150/7528578946_1167732281.jpg,by-sa
3756650471,30689468@N06,chungdha,2009,CANON,grounded-6242,114.154515,22.280558,http://farm3.staticflickr.com/2467/3756650471_9080581ff6.jpg,by-nc-nd
9123834390,19282957@N00,iombie,2013,SONY,,114.145534,22.24534,http://farm4.staticflickr.com/3688/9123834390_787ffb419d.jpg,by-nc-nd
4182176358,31384508@N02,ken8303,2009,CANON,IMG_2218,114.181927,22.2783,http://farm3.staticflickr.com/2650/4182176358_c662fb5c0b.jpg,by-nc-sa
4331419117,82955071@N00,rickytanghkg,2010,SONY,_DSC3208,114.124989,22.358073,http://farm5.staticflickr.com/4070/4331419117_a43f7dcd4b.jpg,by-nc-nd
5006697120,15892878@N05,jr_logue%40sbcglobal.net,2010,CANON,Loretta,114.161767,22.244178,http://farm5.staticflickr.com/4109/5006697120_e22c86e905.jpg,by-nc-sa
8481618837,62588610@N00,cjuweiwei,2013,CANON,IMG_0212,114.191811,22.282161,http://farm9.staticflickr.com/8092/8481618837_b76398f5c9.jpg,by-nc-sa
8504510812,21829999@N03,Mini Yoshi%7E,2013,NIKON,LR13094,114.186994,22.352936,http://farm9.staticflickr.com/8242/8504510812_8dc171cd5b.jpg,by-nc-sa
2786260306,7766871@N02,View Asskew,2008,PANASONIC,on board,114.158721,22.283319,http://farm4.staticflickr.com/3052/2786260306_5f4b3209d2.jpg,by-nc-nd
3980356261,71904160@N00,infilmity,2009,APPLE,%E8%B5%A4%E6%9F%B1%E4%B8%AD%E7%A7%8B%E5%A4%9C,114.210666,22.218,http://farm3.staticflickr.com/2489/3980356261_892582aec9.jpg,by-nc-sa
10368200593,77152181@N06,michmutters,2013,CANON,Hong Kong 2013_M Robinson_58,114.170186,22.293545,http://farm6.staticflickr.com/5480/10368200593_264960a99a.jpg,by-nc-nd
4759914088,21829999@N03,Mini Yoshi%7E,2010,NIKON,OceanPark201006_122,114.17543,22.245336,http://farm5.staticflickr.com/4120/4759914088_cebfbd1040.jpg,by-nc
2765925315,24232779@N00,patrick h. lauke,2008,CANON,honeymoon_day1_hongkong_25july2008_2895,114.172153,22.293245,http://farm4.staticflickr.com/3050/2765925315_8d4fb8a576.jpg,by-nc-nd
3550246785,48453097@N00,jon_lin,2009,NIKON,DSC_2467,114.155944,22.248038,http://farm4.staticflickr.com/3647/3550246785_bcee295fe9.jpg,by-nc-nd
6996265555,66883888@N00,_wli,2012,CANON,White %26 Red Tulips,114.1875,22.281,http://farm7.staticflickr.com/6239/6996265555_982dd5e7dd.jpg,by-nc-nd
4306342295,10820473@N05,%5E%5EPE%E5%95%A4%E5%95%A4%E5%95%A4%E6%A2%A8AR%5E%5E,2010,APPLE,,114.16132,22.304624,http://farm5.staticflickr.com/4043/4306342295_489940cb41.jpg,by-nc-nd
7643714106,96742741@N00,Jian Awe,2012,APPLE,Rare retro car,114.116833,22.371833,http://farm9.staticflickr.com/8160/7643714106_1fe531365d.jpg,by
2617868037,96941606@N00,ryanne %7B trimmed reality %7D,2008,NIKON,ff fans XDDD,114.173333,22.33656,http://farm4.staticflickr.com/3176/2617868037_a4b0506238.jpg,by-nc
9121601897,19282957@N00,iombie,2013,SONY,,114.142231,22.24513,http://farm6.staticflickr.com/5525/9121601897_2205a28412.jpg,by-nc-nd
3595204144,25925793@N00,fifikins,2009,CANON,Fish markets,114.173526,22.308502,http://farm3.staticflickr.com/2457/3595204144_5c362b336a.jpg,by
8305515915,91448082@N04,jeffsmithjr,2012,APPLE,Reindeer at IFC,114.158366,22.285322,http://farm9.staticflickr.com/8222/8305515915_0e70d9fdb9.jpg,by-sa
3503965395,43334562@N00,Patrick Rasenberg,2009,CANON,Fortis,114.173773,22.289,http://farm4.staticflickr.com/3651/3503965395_ffc7a6730a.jpg,by-nc
2112387803,96941606@N00,ryanne %7B trimmed reality %7D,2007,NIKON,free cookies from pretz %3DD,114.185092,22.277903,http://farm3.staticflickr.com/2266/2112387803_4e0b15b027.jpg,by-nc
769711599,7607063@N06,twenty5pics,2007,PANASONIC,Shoot it.,114.196186,22.237227,http://farm2.staticflickr.com/1263/769711599_08989e67fa.jpg,by-nc-sa
3759741368,37790597@N05,justin.ales,2009,CANON,china2009-3398,114.1501,22.270745,http://farm4.staticflickr.com/3441/3759741368_c997e3c267.jpg,by-nc-sa
9118421422,19282957@N00,iombie,2013,APPLE,,114.167166,22.313,http://farm6.staticflickr.com/5527/9118421422_8beeddbe90.jpg,by-nc-nd
5007383398,35034364533@N01,bradlauster,2010,CANON,Bindo Labs,114.174507,22.297571,http://farm5.staticflickr.com/4086/5007383398_b42568663a.jpg,by-nc-sa
5312314182,47590299@N03,Hairy Yeti,2011,PANASONIC,Lion Dance,114.170951,22.293343,http://farm6.staticflickr.com/5285/5312314182_f5e280f0b3.jpg,by-nc-sa
4849072475,13391537@N02,lhmpk,2010,CANON,_MG_0126,114.18874,22.282445,http://farm5.staticflickr.com/4141/4849072475_7e425d47bd.jpg,by-nc-nd
5664400031,31384508@N02,ken8303,2011,CANON,IMG_1834,114.216667,22.286004,http://farm6.staticflickr.com/5066/5664400031_f1566be6d6.jpg,by-nc-sa
141041111,66474562@N00,Inti,2006,CANON,CITIBANK. De la desconocida serie %22HK de Calle%22,114.17078,22.29402,http://farm1.staticflickr.com/46/141041111_e222509946.jpg,by-nc-sa
8999025342,19282957@N00,iombie,2013,SONY,,114.155924,22.282821,http://farm3.staticflickr.com/2873/8999025342_10b24478ce.jpg,by-nc-nd
406935201,96941606@N00,ryanne %7B trimmed reality %7D,2007,CANON,kevin VS karen and ellie,114.132467,22.283209,http://farm1.staticflickr.com/178/406935201_1ee6f55382.jpg,by-nc
4222884213,36989139@N03,Enterpr1se,2007,NIKON,DSC_0402,114.17295,22.336727,http://farm3.staticflickr.com/2665/4222884213_80ee1481e4.jpg,by-nc-sa
7173156105,46635911@N00,jonolist,2012,APPLE,Roar%21,114.159333,22.330167,http://farm8.staticflickr.com/7085/7173156105_82903d22cb.jpg,by-sa
4223211103,36989139@N03,Enterpr1se,2007,NIKON,DSC_0252,114.165672,22.280716,http://farm3.staticflickr.com/2667/4223211103_2206975830.jpg,by-nc-sa
1355660772,52977394@N00,Lalo Martins,2007,CANON,Aberdeen seen from Lamma,114.13722,22.208623,http://farm2.staticflickr.com/1194/1355660772_7b61725e40.jpg,by-sa
1426664677,8285539@N07,Chi King,2006,CANON,Glass and Steel %28HONG KONG%2FARCHITECTURE%29 IX,114.128723,22.281472,http://farm2.staticflickr.com/1120/1426664677_dfd9401a41.jpg,by
3204225484,19339780@N00,Ed-meister,2009,NIKON,Shiny happy licence plate%21,114.189319,22.282643,http://farm4.staticflickr.com/3331/3204225484_d646fabdc9.jpg,by-nd
770613654,7607063@N06,twenty5pics,2007,PANASONIC,P1010004,114.196186,22.237227,http://farm2.staticflickr.com/1391/770613654_d54901deb7.jpg,by-nc-sa
1620414205,27647984@N00,wZa HK,2007,CANON,IMG_1727,114.135766,22.335538,http://farm3.staticflickr.com/2120/1620414205_06458af058.jpg,by-nc-nd
9152548437,19282957@N00,iombie,2013,SONY,,114.169681,22.293038,http://farm6.staticflickr.com/5326/9152548437_1f1a2c3281.jpg,by-nc-nd
